emp_no,first_name,last_name,to_date
74817,Quingbo,Ranai,9999-01-01
74868,Shuji,Parfitt,9999-01-01
74878,Mark,Leaver,9999-01-01
74883,Yonghoan,Hofman,9999-01-01
74888,Falguni,Jansen,9999-01-01
74897,Ayonca,Danlos,9999-01-01
74899,Shietung,Vendrig,9999-01-01
74907,Golgen,Murtha,9999-01-01
74914,Xiaopeng,Melter,9999-01-01
74921,Holgard,Rehfuss,9999-01-01
74922,Etsuo,Milicic,9999-01-01
74923,Geoffry,Pepe,9999-01-01
74938,Mohit,Felcyn,9999-01-01
74939,Rimli,Valiente,9999-01-01
74944,Masato,Greenaway,9999-01-01
74950,Weidon,Trelles,9999-01-01
74958,Mantis,Rissland,9999-01-01
74961,Tianruo,Vitiello,9999-01-01
74965,Owen,Babu,9999-01-01
74984,Udi,Thorensen,9999-01-01
75007,Yunming,Bharadwaj,9999-01-01
75042,Rance,Negoita,9999-01-01
75051,Roddy,Mansanne,9999-01-01
75064,Insup,Kalorkoti,9999-01-01
75065,Chenyi,Sinitsyn,9999-01-01
75066,Aiman,Mungall,9999-01-01
75068,Vasilii,Rando,9999-01-01
75074,Koldo,Gyimothy,9999-01-01
75076,Licheng,Ratnakar,9999-01-01
75081,Vesna,Gien,9999-01-01
75086,Sorina,Passino,9999-01-01
75096,Faiza,Himler,9999-01-01
75114,Lillian,Ladret,9999-01-01
75126,Arif,Schaar,9999-01-01
75133,Tayeb,Spataro,9999-01-01
75142,Uwe,Speckmann,9999-01-01
75153,Flemming,Wissmann,9999-01-01
75158,Eben,Kropatsch,9999-01-01
75172,Xianlong,Kohling,9999-01-01
75192,Zejun,Speer,9999-01-01
75201,Boguslaw,Basagni,9999-01-01
75218,Jaroslava,Fujisawa,9999-01-01
75224,Alejandro,Wilfing,9999-01-01
75226,Nechama,Couchot,9999-01-01
75236,Supot,Lorin,9999-01-01
75249,Parto,Junet,9999-01-01
75253,Kwee,Schaar,9999-01-01
75277,Arne,Demri,9999-01-01
75290,Maren,Kobara,9999-01-01
75292,Lucien,Cairo,9999-01-01
75308,Selwyn,Gire,9999-01-01
75309,Shih,Weisert,9999-01-01
75313,Yechiam,Stiles,9999-01-01
75314,Valter,Ranst,9999-01-01
75340,Sanjit,Katalagarianos,9999-01-01
75347,Aemilian,Simmen,9999-01-01
75370,Kwee,Alameldin,9999-01-01
75379,Geraldo,Desikan,9999-01-01
75390,Ulf,Gewali,9999-01-01
75395,Thanasis,Marchesini,9999-01-01
75406,Paraskevi,Luca,9999-01-01
75416,Chanjung,Pell,9999-01-01
75435,Maria,Veccia,9999-01-01
75437,Inderjeet,Meriste,9999-01-01
75456,Lalit,Edelhoff,9999-01-01
75471,Karoline,Simmen,9999-01-01
75477,Dekang,Tsukuda,9999-01-01
75489,Mani,Begiun,9999-01-01
75505,Jacopo,Isaac,9999-01-01
75506,Lokesh,Nastansky,9999-01-01
75529,Behnaam,Loncour,9999-01-01
75533,Tomoyuki,Coorg,9999-01-01
75546,Geoffrey,Samarati,9999-01-01
75549,King,Schiettecatte,9999-01-01
75561,Nahum,Jervis,9999-01-01
75568,Susanta,Meszaros,9999-01-01
75584,Claude,Liedekerke,9999-01-01
75589,Sudharsan,Ghazalie,9999-01-01
75592,Gretta,Borstler,9999-01-01
75640,Bokyung,Pocchiola,9999-01-01
75643,Chrisa,Oberman,9999-01-01
75646,Hideo,Cools,9999-01-01
75659,Saniya,Riefers,9999-01-01
75668,Sarita,Bratsberg,9999-01-01
75688,Adamantios,Crooks,9999-01-01
75695,Patricia,Speek,9999-01-01
75698,Shigehiro,Maquelin,9999-01-01
75712,Aleksander,Sooriamurthi,9999-01-01
75717,Waiman,Schach,9999-01-01
75722,Poorav,Furudate,9999-01-01
75725,Stella,Rijsenbrij,9999-01-01
75737,Koldo,Jording,9999-01-01
75738,Guozhong,Muhlberg,9999-01-01
75740,Mang,Range,9999-01-01
75748,Xuejia,Varman,9999-01-01
75755,Harjit,Mullainathan,9999-01-01
75767,Rosella,Spell,9999-01-01
75785,Zissis,Irland,9999-01-01
75797,Djelloul,Yetim,9999-01-01
75805,Berry,Benveniste,9999-01-01
75827,Tianruo,Tsunoo,9999-01-01
75830,Zita,Szemeredi,9999-01-01
75840,Unal,Baar,9999-01-01
75854,Shahab,Grabner,9999-01-01
75868,Marko,Sadowski,9999-01-01
75874,Tsz,Cusworth,9999-01-01
75885,Tua,Strehl,9999-01-01
75891,Przemyslawa,Moffat,9999-01-01
75911,Jessie,Lipner,9999-01-01
75915,Luisa,Maierhofer,9999-01-01
75918,Maik,Rodiger,9999-01-01
75923,Paddy,Krichel,9999-01-01
75927,Mooi,Debuse,9999-01-01
75938,Naraig,McFarlan,9999-01-01
75940,Shigeo,Christ,9999-01-01
75944,Deborah,Rohrbach,9999-01-01
75945,Hinrich,Zedlitz,9999-01-01
75956,Zine,Gaughan,9999-01-01
75965,Geraldo,Babu,9999-01-01
75971,Honesty,Kisuki,9999-01-01
75984,Ulises,Ohori,9999-01-01
75990,Irene,Montemayor,9999-01-01
75994,Muzhong,Michaeli,9999-01-01
75996,Eberhardt,Langford,9999-01-01
76006,Filipp,Vakili,9999-01-01
76011,Zhigen,Schauser,9999-01-01
76012,Barton,Hofting,9999-01-01
76018,Leon,Honglei,9999-01-01
76022,Xuejia,Hanabata,9999-01-01
76030,TRUE,Jakobus,9999-01-01
76050,Perry,Pramanik,9999-01-01
76078,Hausi,Poehlman,9999-01-01
76083,Uzi,Kusalik,9999-01-01
76085,Christfried,Bratsberg,9999-01-01
76092,Manohar,Sevcikova,9999-01-01
76104,TRUE,Garrabrants,9999-01-01
76121,Ioana,Vakili,9999-01-01
76123,Ymte,Adachi,9999-01-01
76137,Utz,Llado,9999-01-01
76139,Mark,Speer,9999-01-01
76142,Nikolaos,Ambroszkiewicz,9999-01-01
76144,Khue,Clemencon,9999-01-01
76145,Mitsuyuki,Byoun,9999-01-01
76159,Almudena,Molenaar,9999-01-01
76173,Heeju,Henseler,9999-01-01
76177,Kerryn,Sommen,9999-01-01
76198,Toshiki,Waeselynck,9999-01-01
76211,Kenton,Hashii,9999-01-01
76212,Naftali,Thorensen,9999-01-01
76232,Georg,Hedayat,9999-01-01
76234,Takahito,Lovengreen,9999-01-01
76246,Guther,Stamatiou,9999-01-01
76250,Fumiyo,Linnainmaa,9999-01-01
76252,Marco,Khamsi,9999-01-01
76265,Doowon,Stavenow,9999-01-01
76267,Radhakrishnan,Condotta,9999-01-01
76278,Oldrich,Heiserman,9999-01-01
76293,Nagui,Reinhart,9999-01-01
76300,Ranga,Luan,9999-01-01
76320,Mang,Merks,9999-01-01
76331,Jaroslava,Delgrange,9999-01-01
76350,Oscar,Unno,9999-01-01
76358,Jordanka,Chinal,9999-01-01
76368,Pramod,Antonakopoulos,9999-01-01
76374,Giao,Brookman,9999-01-01
76385,Jaewon,Schlumberger,9999-01-01
76396,Khun,Kakkad,9999-01-01
76402,Toshimi,Emmart,9999-01-01
76408,JiYoung,Ananiadou,9999-01-01
76425,Kshitij,Hockney,9999-01-01
76427,Dhritiman,Conte,9999-01-01
76443,Ute,Arlazarov,9999-01-01
76444,Geoff,Validov,9999-01-01
76455,Jolita,Redmiles,9999-01-01
76465,Jessie,Smailagic,9999-01-01
76467,Amabile,Schwartzbauer,9999-01-01
76481,Suvo,Ruemmler,9999-01-01
76484,Leucio,Raoux,9999-01-01
76488,Baruch,Sridhar,9999-01-01
76493,Mansur,Oxman,9999-01-01
76495,Zhonghua,Cangellaris,9999-01-01
76521,Uinam,Fritzsche,9999-01-01
76530,Honesty,Benner,9999-01-01
76536,Mikhail,Daescu,9999-01-01
76539,Cordelia,Monarch,9999-01-01
76541,Nigel,Bharadwaj,9999-01-01
76549,Goetz,Narwekar,9999-01-01
76563,Demin,Couchot,9999-01-01
76566,Tsvetan,Pettit,9999-01-01
76580,Berto,Sinicrope,9999-01-01
76583,Christoph,Mahnke,9999-01-01
76586,Karlis,Schurmann,9999-01-01
76590,Mats,Bazelow,9999-01-01
76605,Randy,Slobodova,9999-01-01
76642,Hein,Goldhammer,9999-01-01
76667,Luisa,Puppe,9999-01-01
76673,Cathie,Rando,9999-01-01
76680,Uriel,Collette,9999-01-01
76687,Heeju,Siochi,9999-01-01
76689,Mansur,Steinauer,9999-01-01
76696,Saniya,Steenbeek,9999-01-01
76704,Valery,Shackel,9999-01-01
76709,Berto,Georg,9999-01-01
76719,Filipp,Smeets,9999-01-01
76724,Gino,Lueh,9999-01-01
76727,Valeri,Dusink,9999-01-01
76743,Mechthild,Simmel,9999-01-01
76745,Mana,Ranai,9999-01-01
76754,Sanjay,Roison,9999-01-01
76755,Masamitsu,Chimia,9999-01-01
76759,Zvonko,Hammerschmidt,9999-01-01
76761,Raimond,Aloia,9999-01-01
76764,Shuzo,Gien,9999-01-01
76766,Sariel,Maierhofer,9999-01-01
76775,Arfst,Pietrzykowski,9999-01-01
76788,Shigeu,Conia,9999-01-01
76802,Serap,Versino,9999-01-01
76809,Sariel,Zhiwei,9999-01-01
76811,Ronnie,Kushner,9999-01-01
76816,Aamod,Terlouw,9999-01-01
76822,Rafail,Gniady,9999-01-01
76823,Constantino,Wissmann,9999-01-01
76838,Mariusz,Azulay,9999-01-01
76843,Dmitri,Bhattacharjee,9999-01-01
76853,Sanjit,Puppo,9999-01-01
76886,Shaw,Makrucki,9999-01-01
76895,Souichi,Meriste,9999-01-01
76897,Achilleas,Bamford,9999-01-01
76899,Hongzhu,Comte,9999-01-01
76905,Honesty,Rajcani,9999-01-01
76916,Yonghong,Morton,9999-01-01
76923,Shigehito,Blokdijk,9999-01-01
76937,Shuji,Matzat,9999-01-01
76957,Saniya,Rosca,9999-01-01
76977,Sigeru,Stroustrup,9999-01-01
76979,Claude,Fiutem,9999-01-01
77002,Aran,Ratnakar,9999-01-01
77005,Hercules,Rosin,9999-01-01
77014,Barry,Redmiles,9999-01-01
77039,Susanta,Walston,9999-01-01
77040,Yongdong,Gecseg,9999-01-01
77059,Garnik,Slobodova,9999-01-01
77060,Menkae,Kleiser,9999-01-01
77064,Hauke,Simmen,9999-01-01
77068,Leucio,Rattan,9999-01-01
77078,Yannik,Vakili,9999-01-01
77089,Renee,Wrigley,9999-01-01
77092,Atilio,Baca,9999-01-01
77102,Gad,Hettesheimer,9999-01-01
77144,Gill,Milicia,9999-01-01
77147,Elrique,Baez,9999-01-01
77173,Sachem,Merey,9999-01-01
77181,Aiman,Irland,9999-01-01
77184,Vatsa,Kusakari,9999-01-01
77186,Irene,Crooks,9999-01-01
77193,Keiichiro,Benzmuller,9999-01-01
77195,Owen,Birrer,9999-01-01
77196,Lillian,Benner,9999-01-01
77201,Kiyotoshi,Butner,9999-01-01
77205,Toshiki,Nivat,9999-01-01
77208,Bartek,Malabarba,9999-01-01
77211,Kasturi,Msuda,9999-01-01
77214,Fumitake,Kulisch,9999-01-01
77218,Zhilian,Hettesheimer,9999-01-01
77225,Tomokazu,Cannard,9999-01-01
77231,Yuqun,Luft,9999-01-01
77234,Kazuhisa,Krohm,9999-01-01
77241,Uri,Sommen,9999-01-01
77247,Rajmohan,Luiz,9999-01-01
77263,Arto,Keustermans,9999-01-01
77266,Junichi,Dechter,9999-01-01
77279,Xuejun,Burnard,9999-01-01
77295,Weijing,Taubman,9999-01-01
77297,Wanqing,Zumaque,9999-01-01
77299,Kazuhisa,Beausoleil,9999-01-01
77302,Lihong,Reinhart,9999-01-01
77314,Augustine,Fabrizio,9999-01-01
77316,Peternela,Milicic,9999-01-01
77324,Gila,Isaac,9999-01-01
77325,Feiyu,Brickell,9999-01-01
77331,Jolita,Restivo,9999-01-01
77334,Jaber,Hegner,9999-01-01
77344,Gian,Lorch,9999-01-01
77345,Jixiang,Klerer,9999-01-01
77346,Shir,Walston,9999-01-01
77359,Anneke,Dengi,9999-01-01
77365,Elvia,Haddadi,9999-01-01
77374,Laurentiu,Greibach,9999-01-01
77378,Zissis,Crelier,9999-01-01
77386,Bowen,McFarlan,9999-01-01
77394,Mary,Wielonsky,9999-01-01
77414,Kwun,Lienhardt,9999-01-01
77431,Malu,Neiman,9999-01-01
77438,Dekang,Engberts,9999-01-01
77441,Sachio,Luca,9999-01-01
77458,Subhankar,Cannard,9999-01-01
77469,Constantino,Lanzelotte,9999-01-01
77475,Chinho,Ouhyoung,9999-01-01
77500,Takahira,Iwayama,9999-01-01
77527,Adit,McFarlan,9999-01-01
77531,Padma,Czaja,9999-01-01
77535,Yonghong,Codenie,9999-01-01
77540,Tse,Werthner,9999-01-01
77541,Hideo,Furudate,9999-01-01
77543,Constantino,Cannard,9999-01-01
77545,Gopalakrishnan,Paciorek,9999-01-01
77551,Lansing,Ossenbruggen,9999-01-01
77554,Troy,Iisaka,9999-01-01
77568,Erzsebet,Peck,9999-01-01
77573,Gro,Barriga,9999-01-01
77579,Shooichi,Mandelberg,9999-01-01
77585,Ennio,Rossi,9999-01-01
77599,Gudjon,Rosca,9999-01-01
77610,Sanjeeva,Kadhim,9999-01-01
77613,Stabislas,Frijda,9999-01-01
77623,Takushi,Anger,9999-01-01
77641,Berni,Nishimukai,9999-01-01
77650,Idoia,Bennis,9999-01-01
77653,Geraldo,Chartres,9999-01-01
77659,Owen,Sridhar,9999-01-01
77663,Taiji,Lamma,9999-01-01
77675,Mohua,Domenig,9999-01-01
77689,Abdelkader,Swan,9999-01-01
77690,Nahum,Thorensen,9999-01-01
77691,Christoper,Showalter,9999-01-01
77701,Marie,Kalorkoti,9999-01-01
77702,Barna,Jiang,9999-01-01
77712,Hercules,Casley,9999-01-01
77722,Bodo,Denti,9999-01-01
77739,Dulce,Krzyzanowski,9999-01-01
77743,Fen,Pollacia,9999-01-01
77746,Yuqun,Lanzelotte,9999-01-01
77758,Manohar,Pelz,9999-01-01
77763,Mahmut,Mitchem,9999-01-01
77770,Gen,Przulj,9999-01-01
77775,Hsiangchu,Varley,9999-01-01
77786,Munehiro,Vieth,9999-01-01
77804,Yonghong,Marzano,9999-01-01
77814,Ferdinand,Otillio,9999-01-01
77829,Flemming,Parfitt,9999-01-01
77838,Shuzo,Piazza,9999-01-01
77847,Aron,Haumacher,9999-01-01
77852,Niranjan,Parascandalo,9999-01-01
77856,Basil,Crelier,9999-01-01
77861,Toshimo,Kleiser,9999-01-01
77869,Masamitsu,Swick,9999-01-01
77884,Danel,Pollacia,9999-01-01
77893,Kien,Wegerle,9999-01-01
77898,Yuchang,Christianini,9999-01-01
77906,Zhensheng,Serre,9999-01-01
77908,Frederique,Shimshoni,9999-01-01
77915,Shimshon,Schnelling,9999-01-01
77926,Herbert,Thibadeau,9999-01-01
77927,Martien,Terlouw,9999-01-01
77936,Horward,Azevdeo,9999-01-01
77942,Nalini,Georgakopoulos,9999-01-01
77946,Chaitali,Kawashima,9999-01-01
77948,Demin,Merks,9999-01-01
77949,Koichi,Dusink,9999-01-01
77956,Mona,Binding,9999-01-01
77974,Fei,Shihab,9999-01-01
77975,Chikako,Christ,9999-01-01
77980,Yongmin,Sidje,9999-01-01
77988,Tze,Gyimothy,9999-01-01
77990,Vincent,Carrere,9999-01-01
78006,Palash,Rosca,9999-01-01
78038,Dmitry,Sooriamurthi,9999-01-01
78043,Constantijn,Ozeri,9999-01-01
78048,Jaewoo,Jumpertz,9999-01-01
78074,Masaki,Geffroy,9999-01-01
78082,Dung,Fontan,9999-01-01
78085,Bingning,Gargeya,9999-01-01
78102,Kristinn,Welham,9999-01-01
78111,Teunis,Ushiama,9999-01-01
78114,Zeljko,Mellouli,9999-01-01
78116,Tokuyasu,Beerel,9999-01-01
78141,Conrado,Sankaranarayanan,9999-01-01
78152,Zhongwei,Spelt,9999-01-01
78155,Hironoby,Alvarado,9999-01-01
78181,Ramya,Papastamatiou,9999-01-01
78185,Mamdouh,Klassen,9999-01-01
78200,Brigham,Verhoeff,9999-01-01
78225,Mircea,Ishibashi,9999-01-01
78229,Tonia,Kalafatis,9999-01-01
78243,Moti,Uhrik,9999-01-01
78245,Kankanahalli,Bashian,9999-01-01
78251,Subbu,Conti,9999-01-01
78253,Jacopo,Erie,9999-01-01
78268,Munehiko,Danlos,9999-01-01
78310,Aria,Chaudhury,9999-01-01
78313,Branimir,Stassinopoulos,9999-01-01
78321,Van,Monkewich,9999-01-01
78327,Tetsushi,Stranks,9999-01-01
78331,Guozhong,Erol,9999-01-01
78332,Sachio,Beausoleil,9999-01-01
78333,Roselyn,Krupka,9999-01-01
78347,Arne,Francisci,9999-01-01
78348,Guoxiang,Serov,9999-01-01
78353,Jongsuk,Luders,9999-01-01
78373,Aimee,Schlumberger,9999-01-01
78385,Syozo,Hasenauer,9999-01-01
78387,Chaosheng,Lunt,9999-01-01
78397,Sham,Kulisch,9999-01-01
78403,Heping,Muntz,9999-01-01
78410,Sreenivas,Albarhamtoshy,9999-01-01
78427,Zeljko,Merks,9999-01-01
78429,Chinhyun,Andreotta,9999-01-01
78441,Abdulla,Beetstra,9999-01-01
78443,Yongdong,Schahn,9999-01-01
78447,Chiranjit,Bahk,9999-01-01
78452,Hironoby,Walstra,9999-01-01
78454,Masaki,Marciano,9999-01-01
78460,Guttorm,Swiss,9999-01-01
78463,Zita,Kaelbling,9999-01-01
78465,Demin,Cappelletti,9999-01-01
78474,Youssef,Belinskaya,9999-01-01
78475,Lakshmi,Renear,9999-01-01
78488,Toshimori,Morton,9999-01-01
78493,Kaijung,Basagni,9999-01-01
78508,Val,Pluym,9999-01-01
78511,Pramod,Mitina,9999-01-01
78515,Otilia,Sury,9999-01-01
78524,Zhiwei,Bahk,9999-01-01
78542,Atilio,Matzat,9999-01-01
78551,Lobel,Cooman,9999-01-01
78561,Perry,Birke,9999-01-01
78570,Phuoc,Harbusch,9999-01-01
78571,Sandeepan,Munch,9999-01-01
78583,Rafols,Oskamp,9999-01-01
78586,Valdiodio,Shokrollahi,9999-01-01
78589,Kazuhisa,Schaft,9999-01-01
78598,Xiaopeng,Garnier,9999-01-01
78618,Teiji,Peres,9999-01-01
78649,Gino,Lorys,9999-01-01
78693,Xinan,Luce,9999-01-01
78697,Troy,Stavenow,9999-01-01
78703,Charlene,Parhami,9999-01-01
78710,Theirry,Benantar,9999-01-01
78715,Heeju,Ozeri,9999-01-01
78725,Yakichi,Scallan,9999-01-01
78744,Shichao,Tempesti,9999-01-01
78745,Subbu,Peris,9999-01-01
78755,Emran,Christianini,9999-01-01
78763,Odinaldo,Kandlur,9999-01-01
78777,Goetz,Henders,9999-01-01
78779,Xuejun,Warwick,9999-01-01
78784,Udo,Speek,9999-01-01
78789,Sadegh,Gini,9999-01-01
78799,Yuchang,Broder,9999-01-01
78802,Vojin,Garigliano,9999-01-01
78832,Sumali,Hagimont,9999-01-01
78836,Tiina,Janocha,9999-01-01
78852,Kazunori,Vuskovic,9999-01-01
78863,Arie,Chinen,9999-01-01
78888,Shimshon,Lung,9999-01-01
78916,Lihong,Gire,9999-01-01
78932,Yannis,Marquardt,9999-01-01
78938,Kerhong,Krybus,9999-01-01
78963,Shigeichiro,Marzano,9999-01-01
78969,Dietrich,Eterovic,9999-01-01
78979,Gurbir,Wolniewicz,9999-01-01
78996,Jaber,Jahnichen,9999-01-01
79010,Marsal,Pusterhofer,9999-01-01
79031,Morris,Arlazarov,9999-01-01
79037,Ewing,Encarnacion,9999-01-01
79041,Pranav,Barvinok,9999-01-01
79042,Iara,Narwekar,9999-01-01
79046,Aloys,Schiper,9999-01-01
79049,Lijie,Besancenot,9999-01-01
79064,Kenroku,Coors,9999-01-01
79072,Nevio,Cochrane,9999-01-01
79073,Almudena,Bhattacharjee,9999-01-01
79077,Shay,Melichar,9999-01-01
79089,Baocai,Pusterhofer,9999-01-01
79090,Shigenori,Rajaraman,9999-01-01
79110,Aiichiro,Vecchi,9999-01-01
79114,Jessie,Baranowski,9999-01-01
79116,Aiman,Salvesen,9999-01-01
79117,Selwyn,Coors,9999-01-01
79119,Navid,Maccarone,9999-01-01
79145,Oscar,Domenig,9999-01-01
79152,Barun,Rubsam,9999-01-01
79158,Georgi,Merro,9999-01-01
79178,Danae,Worfolk,9999-01-01
79192,Yucel,Marchesini,9999-01-01
79203,Gilbert,Reinhart,9999-01-01
79204,Juyoung,Lund,9999-01-01
79210,Mansur,Antonakopoulos,9999-01-01
79218,Rosita,Luce,9999-01-01
79219,Yaghout,Irland,9999-01-01
79247,Yinlin,Beetstra,9999-01-01
79251,Gennady,Taubenfeld,9999-01-01
79264,Chaosheng,Demizu,9999-01-01
79265,Lokesh,Kenevan,9999-01-01
79272,Jongsuk,Rodite,9999-01-01
79290,Mohit,Perelgut,9999-01-01
79303,Toong,Strandh,9999-01-01
79320,Hausi,Ramsay,9999-01-01
79323,Zhiwei,Feinberg,9999-01-01
79348,Mari,Gire,9999-01-01
79367,Shir,Kandlur,9999-01-01
79369,Jianwen,Collette,9999-01-01
79376,Faiza,Kragelund,9999-01-01
79382,Chiranjit,Iwayama,9999-01-01
79390,Bernt,Shigei,9999-01-01
79391,Gritta,Garnham,9999-01-01
79395,Marc,Karlin,9999-01-01
79401,Zvonko,Bage,9999-01-01
79409,Kayoko,Pluym,9999-01-01
79411,Akemi,Beidas,9999-01-01
79429,Koldo,Swab,9999-01-01
79432,Younwoo,Gerteisen,9999-01-01
79442,Yannis,McClurg,9999-01-01
79446,Filipe,Pettis,9999-01-01
79449,Tonny,Stavenow,9999-01-01
79466,Roddy,Henders,9999-01-01
79470,Sadegh,Schmittgen,9999-01-01
79473,Denny,Ellozy,9999-01-01
79477,Teruyuki,Gronowski,9999-01-01
79486,Mitchel,Garigliano,9999-01-01
79488,Yolla,Shumilov,9999-01-01
79505,Sariel,Farrel,9999-01-01
79538,Elvis,Melton,9999-01-01
79566,Fumino,Peron,9999-01-01
79590,Jiakeng,Ariola,9999-01-01
79612,Jaewon,Monarch,9999-01-01
79644,Radoslaw,Lindenbaum,9999-01-01
79668,Kyoichi,Eterovic,9999-01-01
79673,Jacqueline,Daescu,9999-01-01
79684,JiYoung,Janocha,9999-01-01
79688,Gift,Billingsley,9999-01-01
79696,Gopalakrishnan,Vadhan,9999-01-01
79703,Remco,Einsfeld,9999-01-01
79708,Yechiam,Baak,9999-01-01
79714,Kiam,Avouris,9999-01-01
79735,Hideo,Conti,9999-01-01
79753,Fabrizio,Thorelli,9999-01-01
79761,Prasadram,Encarnacion,9999-01-01
79765,Gonzalo,Danecki,9999-01-01
79766,Fox,Swiler,9999-01-01
79779,Stella,Orlowska,9999-01-01
79783,Thodoros,Szilard,9999-01-01
79785,Moriyoshi,Roisin,9999-01-01
79794,Yaghout,Rissland,9999-01-01
79833,Yongdong,Homond,9999-01-01
79839,Khue,Bolotov,9999-01-01
79858,Mansur,Marzano,9999-01-01
79876,Randy,Feinberg,9999-01-01
79879,Masako,Schaap,9999-01-01
79882,Parke,Stamatiou,9999-01-01
79900,Mong,Luck,9999-01-01
79906,Tomoyuki,Waterhouse,9999-01-01
79911,Heather,Zaumen,9999-01-01
79921,Hatim,Cochrane,9999-01-01
79923,Mokhtar,Melski,9999-01-01
79926,Jiann,Cusworth,9999-01-01
79933,Bouchung,Thisen,9999-01-01
79935,Nahum,Ghazalie,9999-01-01
79958,Xinglin,Versino,9999-01-01
79965,Sandeepan,Asser,9999-01-01
79973,Zine,Socorro,9999-01-01
79978,Miquel,Pileggi,9999-01-01
79991,Yahiko,Czap,9999-01-01
79999,Chuanti,Jakobus,9999-01-01
80032,Yurij,Isaac,9999-01-01
80038,Vitaly,Gewali,9999-01-01
80046,Zhanqiu,Yemenis,9999-01-01
80070,Mana,Thisen,9999-01-01
80072,Erzsebet,Kampfer,9999-01-01
80082,Shaleah,Salverda,9999-01-01
80087,Gully,Mitchem,9999-01-01
80089,Luisa,Birch,9999-01-01
80092,Yucel,Wilharm,9999-01-01
80098,TRUE,Kusakabe,9999-01-01
80104,Masami,Oehlmann,9999-01-01
80128,Genta,Ushiama,9999-01-01
80130,Jinya,Waschkowski,9999-01-01
80131,Gill,Schurmann,9999-01-01
80132,Nidapan,Hedayat,9999-01-01
80136,Gaurav,Berstel,9999-01-01
80144,Boutros,Dechter,9999-01-01
80156,Terresa,Pleszkun,9999-01-01
80159,Jiafu,Rijckaert,9999-01-01
80160,Nigel,Oberman,9999-01-01
80171,Kshitij,Zykh,9999-01-01
80183,Mats,Munke,9999-01-01
80184,Pintsang,Couchot,9999-01-01
80198,Yefim,Anger,9999-01-01
80200,Yurii,Ghazalie,9999-01-01
80207,Yifei,Matzov,9999-01-01
80215,Ranga,Ranon,9999-01-01
80218,Rosalyn,Masada,9999-01-01
80224,Reinhard,Zaiane,9999-01-01
80225,Shridhar,Malabarba,9999-01-01
80227,Kerryn,Braunschweig,9999-01-01
80251,Yoshinari,Kitai,9999-01-01
80258,Hirochika,Hiyoshi,9999-01-01
80259,Haldon,Siprelle,9999-01-01
80262,Duro,Gewali,9999-01-01
80263,Gilbert,Etalle,9999-01-01
80268,Shietung,Vitiello,9999-01-01
80270,Fen,Jonsson,9999-01-01
80288,Teiji,Rousseau,9999-01-01
80318,Angus,Schneeberger,9999-01-01
80321,Fai,Terlouw,9999-01-01
80332,Behnaam,Masand,9999-01-01
80370,Honesty,Weiland,9999-01-01
80372,Aleksandar,Khasidashvili,9999-01-01
80375,Atreye,Peac,9999-01-01
80389,Pasqua,Rosiles,9999-01-01
80449,Dines,Kamber,9999-01-01
80456,Aemilian,Gire,9999-01-01
80464,Randi,Erie,9999-01-01
80466,Takahiro,Bala,9999-01-01
80479,Sanjay,Kragelund,9999-01-01
80489,Mani,Billawala,9999-01-01
80498,Arve,Pokrovskii,9999-01-01
80520,Lijie,Crelier,9999-01-01
80536,Adel,Hebden,9999-01-01
80546,Fuqing,Matzel,9999-01-01
80550,Candida,Cullers,9999-01-01
80561,Visit,Solovay,9999-01-01
80570,Martial,Zykh,9999-01-01
80579,Billie,Schnabel,9999-01-01
80600,Yongdong,Werthner,9999-01-01
80611,Pramod,Sifakis,9999-01-01
80617,Prodip,Kugler,9999-01-01
80620,Filipe,Gischer,9999-01-01
80637,Eishiro,Larfeldt,9999-01-01
80639,Uma,Mahnke,9999-01-01
80653,Chiranjit,Kavanagh,9999-01-01
80677,Rasikan,Gelosh,9999-01-01
80681,Gina,DasSarma,9999-01-01
80684,Takanari,VanScheik,9999-01-01
80689,Hitofumi,Conta,9999-01-01
80705,Josyula,Shackel,9999-01-01
80722,Yechiam,Bage,9999-01-01
80724,Yongdong,Casperson,9999-01-01
80727,Margo,Remmers,9999-01-01
80740,Shuzo,Kermarrec,9999-01-01
80744,Badri,Bauknecht,9999-01-01
80746,Keiichiro,Jahnichen,9999-01-01
80751,Zhensheng,Swan,9999-01-01
80754,Baoqiu,Zockler,9999-01-01
80763,Bader,Merro,9999-01-01
80774,Vishv,Pollacia,9999-01-01
80781,Xudong,Danner,9999-01-01
80801,Bluma,Ambroszkiewicz,9999-01-01
80805,Mabo,Lorin,9999-01-01
80810,Khalid,Merkl,9999-01-01
80822,Marsal,Byoun,9999-01-01
80834,Sham,Reinhart,9999-01-01
80838,Cheong,Ruemmler,9999-01-01
80841,Tomofumi,Perng,9999-01-01
80844,Brigham,Hellwagner,9999-01-01
80852,Yannis,Randt,9999-01-01
80853,Claude,Bashian,9999-01-01
80862,Serenella,Improta,9999-01-01
80864,Radhia,Birnbaum,9999-01-01
80869,Ishfaq,Randi,9999-01-01
80873,Marsal,Nishimukai,9999-01-01
80894,Kousuke,Georgakopoulos,9999-01-01
80903,Yakichi,Dulin,9999-01-01
80923,Yaghout,Kavanagh,9999-01-01
80929,Nevio,Kading,9999-01-01
80931,Breannda,Garigliano,9999-01-01
80935,Terresa,Birke,9999-01-01
80937,Chikako,Jiang,9999-01-01
80955,Marc,Fioravanti,9999-01-01
80958,Geoffry,Prenel,9999-01-01
